Q54FV9	Q54FV9
A0A096P2R5	G3WSG3
A0A096P2R5	L9KR01
Q91453	Q91453
Q91453	F2ZAE8
Q91453	A0A068BD83
A0A0B5KRT5	A0A0B5KRT5
A0A0B5KRT5	D2C448
D2BIA7	D2BIA7
D2BIA7	M1QW51
A0A0E3SXR2	A0A0E3SXR2
A0A0E3SXR2	C5IAR8
A0A0E3SXR2	A0A088QCM9
A0A0U3EIQ6	A0A0U3EIQ6
A0A0U3EIQ6	A0A143YF53
A0A0U3EIQ6	H1GFT4
A0A0U3EIQ6	A0A0F5ZHR2
A0A0U3EIQ6	G2ZCA8
A0A0U3EIQ6	A0A0E0V0P5
A0A0M2ABJ4	A0A0M2ABJ4
A0A0M2ABJ4	R3GYG9
A0A0M2ABJ4	J6MTJ3
A0A0M2ABJ4	J6P331
A0A0M2ABJ4	J5H4E9
A0A0M2ABJ4	E2YD35
A0A0M2ABJ4	E6I8I0
A0A0M2ABJ4	J6MD43
A0A0M2ABJ4	C7X179
A0A0M2ABJ4	J5CQP3
A0A0T6B3A9	A0A0T6B3A9
A0A0C2MD90	A0A0C2MD90
A0A0C2MD90	A0A0V8A033
A5URZ1	A5URZ1
A5URZ1	A7NP12
G3RQ68	G3RQ68
G3RQ68	G7Q3D7
G3RQ68	G1P1U7
A0A0F5H014	A0A0F5H014
A0A0F5H014	E4Q0V6
A0A0F5H014	A5IZE2
A0A0F5H014	A0A0E9AXB8
A0A0F5H014	A0A0E9DJ01
A0A0F5H014	C5J7C4
A0A0F5H014	E4QTR5
F1PFA6	F1PFA6
F1PFA6	F7CA12
F1PFA6	G7Q2E5
F1PFA6	F1SPW6
F1PFA6	G3QN18
F1PFA6	W5QA05
F1PFA6	Q8BQR7
F1PFA6	L5LH01
D3AZC2	D3AZC2
K2ALB3	K2ALB3
K2ALB3	B3QQH8
K2ALB3	A0A101JTN2
K2ALB3	M5A0K5
A0A0K0FAP6	A0A0K0FAP6
A0A0K0K738	A0A0K0K738
A0A0K0K738	R9QWW5
D4G8N2	D4G8N2
W9PBQ6	W9PBQ6
W9PBQ6	N4UE65
W9PBQ6	A0A0J0ENK4
Q85674	Q85674
Q85674	Q9DUS8
Q85674	K4NTR0
Q85674	J7IN29
Q85674	Q1WCN4
Q85674	P03525
P34951	P34951
A0A0C9LY08	A0A0C9LY08
A0A0C9LY08	A0A0B7NCM7
D4WHU3	D4WHU3
D4WHU3	F7LBW6
D4WHU3	R6T055
H2WC54	H2WC54
A1QZ05	A1QZ05
A1QZ05	W5SZB1
A1QZ05	Q0SNV1
A1QZ05	D6RX55
A0A0N9SH19	A0A0N9SH19
A0A0N9SH19	Q2HRD4
A0A0N9SH19	A0A0N9RR83
V5N0S3	V5N0S3
V5N0S3	V5KXD1
V5N0S3	A0A0U2QAZ9
A0A0P8XMD5	A0A0P8XMD5
A7X3V0	A7X3V0
A7X3V0	A0A0B8RSX8
A7X3V0	A0A0B8RS22
A7X3V0	A0A0B8RS45
A7X3V0	A0A0B8RYY0
A7X3V0	A0A0B8RS37
A7X3V0	A7X3S0
Q9ZJ66	Q9ZJ66
Q9ZJ66	J0F0Q8
A0A0H3S702	A0A0H3S702
I8TQC6	I8TQC6
I8TQC6	A0A0F8X126
I8TQC6	A0A0K8L9H8
I8TQC6	A1DKY5
I8TQC6	B0YDT3
F0S367	F0S367
F0S367	A6LK77
F0S367	I1X9P2
F0S367	A4J2F4
F0S367	A0A0W8E3A0
F0S367	W7D166
F0S367	I4X7T7
F0S367	W4QCR1
F0S367	A0A094WJ26
F0S367	B9IVX2
F0S367	E6U2H9
F0S367	A0A0F5X669
F0S367	R7DR77
M9U6X9	M9U6X9
M9U6X9	C4KHI3
Q0ZAS4	Q0ZAS4
A0A0R0AV16	A0A0R0AV16
A0A076FRD0	A0A076FRD0
A0A076FRD0	J7I9C0
A0A076FRD0	A0A0B4VMI8
A0A076FRD0	R4V117
A0A076FRD0	Q9E933
A0A076FRD0	T1SPM8
I0VKZ1	I0VKZ1
Q3Z954	Q3Z954
K7QLH3	K7QLH3
K7QLH3	Q6GWH9
K7QLH3	L0N2B4
K7QLH3	Q8JZJ7
K7QLH3	A1IHY7
G1QCD1	G1QCD1
Q8STI7	Q8STI7
Q8STI7	Q06202
Q8STI7	Q23755
G9CUC3	G9CUC3
M1K4Q6	M1K4Q6
M1K4Q6	Q8SS97
S9WZZ5	S9WZZ5
S9WZZ5	S9Q0J0
Q9LIA1	Q9LIA1
Q9LIA1	Q9LRR2
Q9LIA1	D7KJ97
Q9LIA1	A0A078D5D2
Q9LIA1	A0A0D3E1Q9
A0A0D3CVA4	A0A0D3CVA4
P86017	P86017
Q97CE5	Q97CE5
Q97CE5	D3TAS3
A0A0Q2QLK1	A0A0Q2QLK1
A3EXA4	A3EXA4
A3EXA4	A3EX95
A0A154M8X1	A0A154M8X1
A0A0A3CD63	A0A0A3CD63
A0A0A3CD63	A0A0A3EDV6
A0A0A3CD63	A0A0A3DMW6
A0A0A3CD63	A0A0A6M0I0
G8IJJ0	G8IJJ0
G8IJJ0	B1PE30
G8IJJ0	H2BD08
D8QQD0	D8QQD0
D8QQD0	D8SYZ8
D8QQD0	D8RK69
A0A0D3DEX6	A0A0D3DEX6
E1QI13	E1QI13
E1QI13	L0R6J3
G2QY27	G2QY27
A0A0N9RUS2	A0A0N9RUS2
A0A0N9RUS2	P88910
G7P125	G7P125
G7P125	P59036
P14345	P14345
P14345	I6TBH5
M9TG29	M9TG29
A0A0C5AYT8	A0A0C5AYT8
A0A0C5AYT8	A0A0C5BC35
A0A0C5AYT8	A0A0A1DXG2
F9H1L9	F9H1L9
F9H1L9	A4NXG1
F9H1L9	A0A0D0IE76
F9H1L9	E1X8K5
F9H1L9	F9GWB9
U6PK57	U6PK57
E8U4P1	E8U4P1
E8U4P1	A0A0B0SEG5
M4CJ77	M4CJ77
D7LTR4	D7LTR4
D7LTR4	A0A078GDU4
D7LTR4	V7AD40
D7LTR4	A0A0L9V838
A0A133N5D2	A0A133N5D2
A0A133N5D2	E1KYR0
A0A099HW72	A0A099HW72
A0A099HW72	T0EB20
A0A059J9R7	A0A059J9R7
A0A059J9R7	F2SKM9
A0A059J9R7	A0A022W178
A0A059J9R7	C5PH94
A0A059J9R7	A0A0J6F5F3
A0A059J9R7	F2TJY4
A0A059J9R7	Q96VZ1
A9DM41	A9DM41
A9DM41	A0KX46
K7IN78	K7IN78
P28212	P28212
P45051	P45051
P45051	A4MVM8
P45051	A0A0D1L8G4
P45051	A0A0U0BWP7
P45051	A7Z3C5
P45051	D4FV08
P45051	Q2VHM8
P45051	P0A2V4
P45051	A0A121Y0B5
C1FNT9	C1FNT9
L8HDU4	L8HDU4
B2S2U7	B2S2U7
B2S2U7	P74935
B2S2U7	H6KV65
A0A078GV48	A0A078GV48
A0A078GV48	A0A0D3BJ24
Q38WJ4	Q38WJ4
Q38WJ4	A0A094YV80
Q38WJ4	A0A0R1SW03
D3T8Q8	D3T8Q8
A9BH65	A9BH65
A9BH65	A0A0B5KMU2
B9AE53	B9AE53
A0A0E0A5Z8	A0A0E0A5Z8
A0A0E0A5Z8	A0A0E0PUE7
A0A0E0A5Z8	M4D408
A0A078E3J6	A0A078E3J6
A0A078E3J6	C6TKV7
A0A078E3J6	A0A078JBD7
A0A078E3J6	A0A078D1V2
A0A078E3J6	M4CJZ0
G0A7H1	G0A7H1
K4Q5M2	K4Q5M2
K4Q5M2	A0A0F7VH74
K4Q5M2	A0A023NC81
Q897L5	Q897L5
P69538	P69538
Q68WD4	Q68WD4
Q68WD4	A0A0F3RAV1
Q68WD4	H8LQ43
Q68WD4	A0A126E932
Q68WD4	H8K6V1
Q68WD4	H8KBP3
C5A7F5	C5A7F5
P0C7J5	P0C7J5
P0C7J5	A0A0B6XMS5
P0C7J5	Q99UX5
P0C7J5	A0A077W063
D0PBY5	D0PBY5
G3VJ71	G3VJ71
G3VJ71	F6RDS1
G3VJ71	H0W5K3
G3VJ71	H0XNP0
G3VJ71	M3Y4T4
G3VJ71	H2RDV4
A0A022RU64	A0A022RU64
A0A0D3C8A3	A0A0D3C8A3
A0A0D3C8A3	X2G6A7
A0A0D3C8A3	B2BXK4
A0A101G8M7	A0A101G8M7
A0A101G8M7	R4KT92
G4NPM1	G4NPM1
G4NPM1	A0A0E2J1V5
V4K4H8	V4K4H8
V4K4H8	M4DVZ7
V4K4H8	A0A0D3CM28
V4K4H8	M4ELH2
Q6PHA8	Q6PHA8
C7ZIL4	C7ZIL4
C7ZIL4	M2LHS5
C7ZIL4	A0A0A2W0X9
C7ZIL4	X0JM04
C7ZIL4	A0A059JFS4
C7ZIL4	A0A022VEW0
C7ZIL4	A0A022WA60
C7ZIL4	D4DER3
G1QGK5	G1QGK5
M5K0N3	M5K0N3
M5K0N3	A0A0I7GC55
M5K0N3	A0A0X9CET4
A0A0C7N2Y2	A0A0C7N2Y2
R6NBE5	R6NBE5
R6NBE5	H3K8E5
A0A0N4ZVJ1	A0A0N4ZVJ1
A0A0N4ZVJ1	A0A0K0F7P0
Q5AP53	Q5AP53
Q5AP53	A0A0A6L2S6
A8ZXX2	A8ZXX2
M1ZUN9	M1ZUN9
A0A0F3RB95	A0A0F3RB95
A0A0F3RB95	Q1RJY6
A0A0F3RB95	A0A0F3QPI2
A0A0F3RB95	H8K341
A0A0F3RB95	A8EZP5
A0A0U3E121	A0A0U3E121
A0A0U3E121	Q6WYD1
A0A0N7GEW0	A0A0N7GEW0
P33041	P33041
P33041	Q49PP4
P33041	A0A0K1LE93
P33041	A4GDE4
A0A0M3QX04	A0A0M3QX04
A0A0R1DL60	A0A0R1DL60
A0A0R1DL60	H1ZYI2
A0A0R1DL60	H1ZYH9
A0A0R1DL60	M9PCQ8
Q94AR8	Q94AR8
Q94AR8	V4MIA9
Q94AR8	A0A078EGE6
Q94AR8	A0A0D3BZ03
Q94AR8	A0A078IWJ5
Q87D16	Q87D16
Q5ZB68	Q5ZB68
Q5ZB68	R0GAA8
Q5ZB68	A0A078HBR7
Q5ZB68	D8RA23
Q06EM4	Q06EM4
Q06EM4	A0A097BWU8
Q06EM4	A0A0M7QG56
Q06EM4	D9IED5
A0A0U1MFF7	A0A0U1MFF7
A0A0U1MFF7	A0A114FV39
A0A0U1MFF7	Q2FK46
A0A0U1MFF7	Q7A7X8
A0A0U1MFF7	A0A0E1VNU3
A3YVI1	A3YVI1
A3YVI1	A0A076HA94
A3YVI1	W0GW93
A0A0A6KTH9	A0A0A6KTH9
A0A0A6KTH9	A0A0A3C8C6
A0A0A6KTH9	C4YRS4
A0A0A6KTH9	Q59LQ5
A0A0A6KTH9	A0A0A3D976
C0AQ76	C0AQ76
C0AQ76	Q662I7
C0AQ76	A0A0A7UVB1
C0AQ76	A0A142JC36
A0A0D6M888	A0A0D6M888
A0A0D6M888	A0A016U5Z3
F0LIT8	F0LIT8
F0LIT8	A0A101F0B7
A4IWK9	A4IWK9
A4IWK9	B2SFY4
A4IWK9	Q0BN07
Q9Z1Q9	Q9Z1Q9
Q9Z1Q9	A0A088A222
Q9Z1Q9	A0A0V0ZVY1
R4MDV4	R4MDV4
R4MDV4	R4LY23
R4MDV4	A0A0H3M4L9
R4MDV4	A0A083W9X0
R4MDV4	A0A0V7XC09
V4LKB1	V4LKB1
A0A0H3MCD1	A0A0H3MCD1
A0A0H3MCD1	A0A0E9CRH3
A0A0H3MCD1	Q9PJY2
A0A0H3MCD1	A0A069ZWY6
A3U3S8	A3U3S8
A0A101EU10	A0A101EU10
A0A101EU10	N1JZB1
A0A101EU10	D2C852
A0A101EU10	Q9X284
A0A101EU10	A7HJ78
A0A0E1U7T6	A0A0E1U7T6
A0A0E1U7T6	D6RW54
A0A0E1U7T6	G0AME3
L7CMD4	L7CMD4
A8MAA3	A8MAA3
A8MAA3	A0A0K1E5I2
Q77FQ6	Q77FQ6
Q77FQ6	Q76QK6
Q77FQ6	Q0NLY9
Q77FQ6	Q0NPZ6
W6GEY9	W6GEY9
W6GEY9	Q5UPX7
A0A067K964	A0A067K964
A0A067K964	A0A0D3CX90
A0A067K964	A0A078HFU5
A0A067K964	M0US18
A0A067K964	A0A078FMX8
A0A067K964	B9RN23
Q96T75	Q96T75
D4I5R8	D4I5R8
D4I5R8	E0WML8
A0A067DAA9	A0A067DAA9
A0A067DAA9	K7VDI6
A0A067DAA9	D7MQC9
A0A067DAA9	A0A068VKY9
A0A067DAA9	W5C5V6
A0A067DAA9	A2X2T9
B3E610	B3E610
B3E610	Q5SH03
A0A0A1WCK4	A0A0A1WCK4
A0A0A1WCK4	Q3ZD74
A0A0A1WCK4	F8RTZ7
A0A0A1WCK4	P16338
A0A0A1WCK4	A2CJE6
A0A0A1WCK4	E9JGB2
A0A0A1WCK4	A0A0A1WD12
A0A0A1WCK4	A0A098LY89
B9EGG9	B9EGG9
B9EGG9	B1MT50
V5L3H4	V5L3H4
V5L3H4	W6GHF5
A0A0R1P9F1	A0A0R1P9F1
A0A0R1P9F1	D8FP07
A0A0R1P9F1	A0A0R2ABI1
A0A0S7DWL4	A0A0S7DWL4
A0A0S7DWL4	B0Y2Y2
R9HCZ3	R9HCZ3
R9HCZ3	E1YWY8
R9HCZ3	E5URG9
K5C7M6	K5C7M6
K5C7M6	F2AL25
M1A3B8	M1A3B8
M1A3B8	V4KY51
M1A3B8	A0A078GI84
I6MRF3	I6MRF3
I6MRF3	L7X3B0
I6MRF3	Q07862
I6MRF3	I6MRD9
A9Q1G8	A9Q1G8
A9Q1G8	Q71VM1
A9Q1G8	Q1PDC0
A9Q1G8	C7B286
A9Q1G8	K4MTA6
A9Q1G8	A0A0U2XLP5
A4Q8E5	A4Q8E5
A4Q8E5	A0A0U1XIB1
A4Q8E5	M5BGS7
A4Q8E5	F0UZX4
A4Q8E5	A4Q839
M2RKS9	M2RKS9
M2RKS9	M2C8U4
M2RKS9	A0A0F6MRL8
M2RKS9	L0X2S2
Q64EV9	Q64EV9
Q64EV9	B4HGE0
Q64EV9	Q9V3V7
Q9R6B8	Q9R6B8
A0A078D3E1	A0A078D3E1
A0A0A2DN30	A0A0A2DN30
A0A0A2DN30	B1VHC6
O55469	O55469
A0A0F7JPR7	A0A0F7JPR7
A0A0F7JPR7	D3PSP0
A0A0F7JPR7	G8NBD9
A0A0E1AKQ1	A0A0E1AKQ1
A0A0E1AKQ1	Q5Y9C8
A0A0E1AKQ1	C7VE86
G7VDZ7	G7VDZ7
L0HCN9	L0HCN9
L0HCN9	I7KXL2
A0A0D3EEM2	A0A0D3EEM2
B4S9D0	B4S9D0
B4S9D0	A0A136P3D5
B4S9D0	J3TRS8
B4S9D0	A0A0S7WF13
A0A0B6XN17	A0A0B6XN17
A0A0B6XN17	A0A0E1VJS6
A0A0B6XN17	A0A0H3K7C0
A0A0B6XN17	A0A143KDB7
A0A0K1HDW5	A0A0K1HDW5
A0A0K1HDW5	A0A0M4SAK5
Q6WEE8	Q6WEE8
W8CHK8	W8CHK8
W8CHK8	W8CHY7
G3GW63	G3GW63
A0A0B8R6Z0	A0A0B8R6Z0
A0A0B8R6Z0	A0A0E1Y3D2
E4QAZ6	E4QAZ6
E4QAZ6	E4SI01
A0A101DNG0	A0A101DNG0
A0A101DNG0	A0A0U2Z533
A0A101DNG0	F0LL74
A0A101DNG0	A0A100XX07
A0A101DNG0	A0A097QUA5
Q65187	Q65187
Q65187	E0WM66
F5SQS7	F5SQS7
F5SQS7	A0A144QEN7
A0A0D3CB17	A0A0D3CB17
A0A0D3CB17	A0A078G8M1
Q9Y0Y6	Q9Y0Y6
Q8NEM8	Q8NEM8
Q8NEM8	H2QVE9
Q8NEM8	G3N121
A0A068R1H7	A0A068R1H7
W0W876	W0W876
W0W876	G8ZUY2
H6N8I7	H6N8I7
E4TD17	E4TD17
E4TD17	A0A150ZMQ8
E4TD17	F7LUZ5
E4TD17	D0THH3
E4TD17	A0A0P0F061
E4TD17	A0A073I3X8
E4TD17	A0A0E2AKJ7
E4TD17	Q64NJ7
E4TD17	A0A016DGN3
X7RWW3	X7RWW3
X7RWW3	A0A101K5I0
X7RWW3	D5RDG9
T0VAP3	T0VAP3
T0VAP3	Q02ZM3
T0VAP3	D2BQ85
T0VAP3	T2F5F8
H3G6J5	H3G6J5
A0A0C5WQD6	A0A0C5WQD6
A0A0C5WQD6	A0A109IBP6
A0A0C5WQD6	A0A0F6HZU7
V4AMZ6	V4AMZ6
V4AMZ6	T1FXY1
V4AMZ6	B6RB34
A6UWK8	A6UWK8
A6UWK8	F8ANH6
A6UWK8	D3S3T0
M4FFP3	M4FFP3
A0A109NWT2	A0A109NWT2
B4L3T2	B4L3T2
B4L3T2	B4MD18
A2RG55	A2RG55
A2RG55	U3TH18
A2RG55	Q1JN60
A2RG55	B5XK14
A2RG55	Q9A176
X0QQ55	X0QQ55
X0QQ55	X0QQP3
X0QQ55	A0A0M3V8C3
X0QQ55	A0A0Q9ZR89
X0QQ55	A0A144PC72
X0QQ55	A0A0U2BFG1
A0A0A1E3E6	A0A0A1E3E6
F0NPF9	F0NPF9
F0NPF9	M1I6H0
F0NPF9	Q96YZ5
W8Y7F9	W8Y7F9
W8Y7F9	A0A0F5RME7
W8Y7F9	A0A0J1HZ13
W8Y7F9	A0A0T8HJN3
W8Y7F9	A0A0K6J6K0
W8Y7F9	F0PSC3
W8Y7F9	R8FUH8
W8Y7F9	A0A0Q9GTI2
W8Y7F9	R8N847
R0HYM9	R0HYM9
R0HYM9	V4M476
D7KMH2	D7KMH2
D7KMH2	D6PNA0
R4NXW0	R4NXW0
R4NXW0	A5IKL3
R4NXW0	A0A117L9P9
I7BPD1	I7BPD1
I7BPD1	A0A086QK46
I7BPD1	A0A139XX40
I7BPD1	A0A074TYZ5
C0AH23	C0AH23
C0AH23	B3XTB3
C0AH23	B1RW45
C0AH23	B1RUR1
C0AH23	Q7BKK8
A8XSX4	A8XSX4
A8XSX4	E3MCY5
A0A0S2G5S2	A0A0S2G5S2
A0A0S2G5S2	A0A0U4V5A0
A0A0S2G5S2	G2LR50
A0A0S2G5S2	A0A0G9BAT0
A0A0S2G5S2	A0A0Q0J1S2
A0A0S2G5S2	H1XKH8
Q9PQM4	Q9PQM4
Q9PQM4	B1RWH0
Q9PQM4	A0A076L064
Q9PQM4	B2D971
Q8TXB7	Q8TXB7
Q8TXB7	T2GH46
A0A0M5K0K1	A0A0M5K0K1
U1UE33	U1UE33
U1UE33	U1ZZ45
U1UE33	B3GZK0
U1UE33	E0FE09
U1UE33	A3MY82
U1UE33	A0A0A0CQ30
I2E713	I2E713
I2E713	I2E701
I2E713	I2E709
A0A084EJQ0	A0A084EJQ0
A0A084EJQ0	A0A0C3A114
A0A084EJQ0	A0A078KP44
E3N574	E3N574
E3N574	A0A158R1W4
E3N574	A0A016TZY0
B3CSN9	B3CSN9
A0A0A6N0I7	A0A0A6N0I7
A0A0A6N0I7	D2C3X5
A0A0A6N0I7	A5IMB8
F9ZHB5	F9ZHB5
F9ZHB5	A0A0C3RCT5
A6QM10	A6QM10
A6QM10	Q4LDG0
A6QM10	A0A0A0MX71
A6QM10	F6X2Q2
A6QM10	Q9ES38
B3SN56	B3SN56
B3SN56	G8H3V2
Q1D0T0	Q1D0T0
Q1D0T0	L7UIV5
A0A0A0BBS9	A0A0A0BBS9
H2R809	H2R809
H2R809	I3MRQ9
H2R809	I3L5P5
H2R809	G3TJV1
H2R809	Q5DU28
H2R809	G1K8X7
H2R809	R0J817
M4DKM3	M4DKM3
Q4ZE27	Q4ZE27
Q4ZE27	B2ZYZ1
Q4ZE27	Q4ZDM3
Q4ZE27	A0A0U1MI83
B1V5V9	B1V5V9
B1V5V9	A0A127EJ21
A3EXC3	A3EXC3
A3EXC3	A3EXF0
A3EXC3	A3EXE1
A3EXC3	A3EXD2
Q54H71	Q54H71
Q9M130	Q9M130
Q9M130	A0A0D3DZU4
Q9M130	A0A0D3DZB4
Q9M130	D7KME7
Q9M130	A0A078CC38
Q9M130	M4CWF1
Q9M130	A0A078ELA2
Q9M130	A0A078J6I3
Q9M130	A0A0D3A992
A0A158Q6U3	A0A158Q6U3
A0A158Q6U3	A0A0M3I0F2
A0A158Q6U3	A0A0N5D0Q5
A0A158Q6U3	E3N7M7
A0A094JJL7	A0A094JJL7
I0F8U3	I0F8U3
I0F8U3	A0A0E1LTF9
I0F8U3	S6G2N0
I0F8U3	L8ATY2
I0F8U3	A0A132BM32
I0F8U3	A0A0M0KTA2
E6MW66	E6MW66
E6MW66	E0NAF3
E6MW66	A0A112IAZ4
E6MW66	A0A0C1Q4S4
C9DGP9	C9DGP9
C9DGP9	E8YAZ7
A0A0K0WVT4	A0A0K0WVT4
A0A0K0WVT4	H2L2Q3
A0A0K0WVT4	R9RSS9
A0A0K0WVT4	D3VZB8
A0A0K0WVT4	D9YPG1
A0A0K0WVT4	Q9G3S7
A0A0K0WVT4	Q2I3F2
A0A0K0WVT4	A0A088CHU8
A0A0K0WVT4	R9RQP8
A0A0K0WVT4	X5DRX5
A0A0K0WVT4	Q69B67
A0A0K0WVT4	A0A023NDZ7
A0A0K0WVT4	A0A0A7DGW1
A0A0K0WVT4	C4T978
A0A0K0WVT4	A0A089FQ83
A0A080LNL2	A0A080LNL2
A0A0K8RWB9	A0A0K8RWB9
A0A0D3DHY3	A0A0D3DHY3
E1IGF0	E1IGF0
Q7ATN4	Q7ATN4
Q7ATN4	A0A070DHS0
B4MJK3	B4MJK3
B4MJK3	A0A0A1WKH5
M0R777	M0R777
G3R0V1	G3R0V1
G3R0V1	F7HPP4
Q5ZSV1	Q5ZSV1
Q5ZSV1	A0A095CND6
Q5ZSV1	A0A0W0ZY60
Q5ZSV1	A0A0W0X8L3
Q5ZSV1	A0A130EGI5
Q5ZSV1	A0A0W0TJ65
Q5ZSV1	A0A0W1A7L7
G7MVR4	G7MVR4
G7MVR4	M3XCQ3
G7MVR4	L5L0P6
G7MVR4	A0A091DUS2
G7MVR4	M3YPY4
G7MVR4	F7I5W2
A0A078CC51	A0A078CC51
A0A078CC51	A0A078BWN6
A0A078CC51	Q9FKA0
B6F038	B6F038
S7UQT6	S7UQT6
S7UQT6	C4XQ91
H6QKZ5	H6QKZ5
H6QKZ5	C3PMJ7
H6QKZ5	G0GWY3
H6QKZ5	Q7PAV0
H6QKZ5	A0A126E7J7
H6QKZ5	Q9ZE04
F6PIZ5	F6PIZ5
F6PIZ5	A0A0D9SCG3
F0YJM3	F0YJM3
A0A0S2VI65	A0A0S2VI65
A0A0S2VI65	A0A0N9EK37
A0A0S2VI65	A0A0N9EJP7
A0A0S2VI65	A0A0G3F5X5
A0A0S2VI65	A0A0N7ELJ1
A0A0S2VI65	A0A0N9YNB3
G1QSW0	G1QSW0
D3B5V9	D3B5V9
D3B5V9	A0A151ZFA2
A0A124FJD1	A0A124FJD1
A0A124FJD1	D2C5L2
A0A124FJD1	G4FD37
A0A016CK94	A0A016CK94
A0A016CK94	K1FLQ1
A0A016CK94	A0A015S1Y3
A0A016CK94	A0A015U297
Q30SG7	Q30SG7
D6SBD8	D6SBD8
D6SBD8	E1KZ50
A0A087H580	A0A087H580
P61231	P61231
A0A144NSQ1	A0A144NSQ1
A0A144NSQ1	A0A0M4TGC3
A0A144NSQ1	Q1QA86
A0A144NSQ1	X0QV63
E1X8I5	E1X8I5
E1X8I5	Q48211
E1X8I5	A0A0M1GPA7
A0A0K2YWL3	A0A0K2YWL3
A0A0K2YWL3	A0A0U3C9Q4
A0A0K2YWL3	A0A0E3GMQ3
A0A0K2YWL3	M9PKG9
A0A0K2YWL3	Q6WY51
Q2VHM7	Q2VHM7
Q2VHM7	T0V9J6
Q2VHM7	Y1QF86
Q2VHM7	A0A0M2ZV65
A0A101M985	A0A101M985
A0A101M985	A0A084BVQ0
C4XYQ6	C4XYQ6
C4XYQ6	A0A0A6Q6I0
C4XYQ6	A0A0A3CT78
C4XYQ6	A0A0A6IMW6
C4XYQ6	A0A0A3DSR5
C4XYQ6	A0A0A3DWD4
C4XYQ6	G3BBZ2
B4HRE9	B4HRE9
B4HRE9	B4MRK5
B4HRE9	W8AZ28
B4HRE9	A1Z9S1
B4HRE9	B4GAV7
B4HRE9	Q4V6I9
B4HRE9	C1BSV3
A0A0G3RA06	A0A0G3RA06
A0A0G3RA06	W1HMP0
A0A0G3RA06	A0A087FTV9
A0A0G3RA06	A0A0H3FQ48
A0A0G3RA06	W1HHT2
A0A0G3RA06	A0A0C7KLH5
A0A0G3RA06	A0A141RBE4
A0A0G3RA06	W8US44
A0A0G3RA06	A0A0H4Z2X7
A0A0G3RA06	W1H0I2
A0A0G3RA06	A0A038CN79
G7MTB7	G7MTB7
A9PID3	A9PID3
M1ARG6	M1ARG6
M1ARG6	M1ARN9
C3MVC3	C3MVC3
C3MVC3	M1J4M6
C3MVC3	C3N5M2
C3MVC3	A0A031LL72
A0A0N8ETF5	A0A0N8ETF5
A0A0N8ETF5	H9Z6V7
A0A0N8ETF5	D2K7D6
Q94733	Q94733
Q94733	T1H7T1
F8M0S6	F8M0S6
F8M0S6	G0TNH1
F8M0S6	X7ZK14
F8M0S6	A0A083W6B4
F8M0S6	A0A0R3GVZ9
F8M0S6	A0A0R3EH94
F8M0S6	A0A0R3FDC3
M4D8V5	M4D8V5
M4D8V5	A0A078CX09
M4D8V5	V4LSV2
M4D8V5	A0A078HFB5
A0A0J6E6E3	A0A0J6E6E3
A0A0J6E6E3	A0A132BJ73
A0A0J6E6E3	G4EXG9
A0A0J6E6E3	A0A0E1LNP8
A0A0J6E6E3	A0A0T8PL50
A0A0J6E6E3	I2C3Y7
A0A0J6E6E3	A0A0D7XI37
A0A0J6E6E3	A0A136G6B4
A0A0J6E6E3	A0A0D1JI35
A0A0D6L6B7	A0A0D6L6B7
A0A078CJR0	A0A078CJR0
D7KXE7	D7KXE7
D7KXE7	A0A087HFD2
D7KXE7	A0A078H811
A0A0E0LMP9	A0A0E0LMP9
I3LSH2	I3LSH2
I3LSH2	U6DBI4
I3LSH2	A0A0D9S2L6
I3LSH2	D3ZQW8
I3LSH2	F6Q7R9
I3LSH2	A0A091G8G3
I3LSH2	F7CNR8
A0A0E2JAB0	A0A0E2JAB0
A0A0E2JAB0	Q9Z7L5
A0A0E2JAB0	T5JZJ7
A0A0E2JAB0	Q1ALP4
I7AM91	I7AM91
I7AM91	M1K7Q0
I7AM91	E3PYG9
A0A0D2NRL9	A0A0D2NRL9
Q6R7H1	Q6R7H1
H6PV66	H6PV66
H6PV66	A0A0F3PNN6
H6PV66	Q92GF9
H6PV66	Q7P9R4
H6PV66	H8KCV8
H6PV66	A0A0F3QLX3
A0A0F2BMD6	A0A0F2BMD6
A0A0F2BMD6	F4MNW3
A0A0F2BMD6	W6A955
A0A0F2BMD6	V5RJH4
A0A0F2BMD6	A0A060Q1S4
A0A0F2BMD6	A0A143CRJ4
A0A0F2BMD6	A0A063YJL9
A0A0F2BMD6	G4EMZ4
A0A096NSP7	A0A096NSP7
A0A096NSP7	G3QVK0
A0A059XHP4	A0A059XHP4
A0A059XHP4	M4IUA2
D7DS81	D7DS81
D7DS81	F8AMZ8
F5B8W1	F5B8W1
F5B8W1	B0YJF7
A0A0T6XW78	A0A0T6XW78
A0A0T6XW78	A6UF50
A0A0T6XW78	A0A0Q7RXI7
A0A0T6XW78	C3MC88
A0A0S2JIF0	A0A0S2JIF0
A0A0S2JIF0	Q47WJ3
B1RY03	B1RY03
A4Y1H2	A4Y1H2
A4Y1H2	D4ZF92
A8URN3	A8URN3
A0A0A6QPT0	A0A0A6QPT0
A4IWJ1	A4IWJ1
A0A0F3QCL6	A0A0F3QCL6
A0A0F3QCL6	A0A0F3PH24
A0A0F3QCL6	Q7PBW4
A0A0F3QCL6	A0A0F3QL12
A0A0F3QCL6	H6QJB5
